,latitude,longitude,state,county,reg_mult,feedstock region
31399,46.736,-102.955,NorthDakota,Stark,1.0412185,West North Central
31400,37.481,-88.048,Kentucky,Crittenden,0.9894887,East South Central
31401,33.046,-102.014,Texas,Lynn,1.0101589,West South Central
31402,33.193,-111.693,Arizona,Pinal,0.9725053,Mountain
31403,42.391,-75.97,NewYork,Broome,1.022564,Middle Atlantic
31404,31.783,-101.401,Texas,Glasscock,0.9955263,West South Central
31405,44.172,-84.081,Michigan,Ogemaw,1.0128956,East North Central
31406,37.446,-102.82,Colorado,Baca,1.0323561,Mountain
31407,46.02,-101.286,NorthDakota,Sioux,1.0419354,West North Central
31408,40.14,-101.809,Nebraska,Dundy,1.0307173,West North Central
31409,46.413,-117.251,Washington,Garfield,1.0617273,Pacific
31410,35.027,-84.313,NorthCarolina,Cherokee,0.94901824,South Atlantic
31411,32.107,-91.195,Louisiana,Tensas,0.962925,West South Central
31412,41.003,-89.797,Illinois,Stark,1.0578407,East North Central
31413,36.782,-79.453,Virginia,Pittsylvania,0.9727883,South Atlantic
31414,37.605,-79.67,Virginia,Botetourt,0.97381634,South Atlantic
31415,35.848,-79.952,NorthCarolina,Randolph,0.95750487,South Atlantic
31416,29.871,-101.762,Texas,Terrell,0.98304147,West South Central
31417,40.776,-102.885,Colorado,Logan,1.0308046,Mountain
31418,30.308,-95.054,Texas,Liberty,0.9403176,West South Central
31419,40.058,-94.626,Missouri,Andrew,1.0252954,West North Central
31420,42.983,-109.179,Wyoming,Fremont,1.0472203,Mountain
31421,32.978,-97.995,Texas,Parker,0.9817573,West South Central
31422,45.279,-104.663,Montana,Carter,1.0324141,Mountain
31423,33.67,-107.312,NewMexico,Socorro,1.0362707,Mountain
31424,42.793,-96.962,SouthDakota,Clay,1.0482417,West North Central
31425,42.18,-99.03,Nebraska,Holt,1.0347096,West North Central
31426,42.871,-101.917,Nebraska,Cherry,1.0288458,West North Central
31427,37.417,-103.37,Colorado,Las Animas,1.0325841,Mountain
31428,36.836,-104.815,NewMexico,Colfax,1.0330477,Mountain
31429,35.195,-105.68,NewMexico,San Miguel,1.0392332,Mountain
31430,37.698,-90.381,Missouri,St. Francois,1.0219196,West North Central
31431,44.073,-88.561,Wisconsin,Winnebago,0.99531996,East North Central
31432,39.052,-99.168,Kansas,Ellis,1.0308284,West North Central
31433,28.421,-82.492,Florida,Pasco,0.96600264,South Atlantic
31434,46.712,-101.029,NorthDakota,Morton,1.0431416,West North Central
31435,30.668,-99.187,Texas,Mason,0.9701764,West South Central
31436,39.007,-117.269,Nevada,Nye,1.1151389,Mountain
31437,41.199,-99.275,Nebraska,Custer,1.0340873,West North Central
31438,30.35,-99.799,Texas,Kimble,0.97360265,West South Central
31439,43.448,-107.143,Wyoming,Natrona,1.0389032,Mountain
31440,35.079,-81.884,SouthCarolina,Spartanburg,0.9345067,South Atlantic
31441,29.512,-95.805,Texas,Fort Bend,0.93900245,West South Central
31442,46.097,-111.649,Montana,Broadwater,1.0716505,Mountain
31443,45.12,-68.11,Maine,Hancock,1.0785472,New England
31444,42.314,-123.656,Oregon,Josephine,1.109502,Pacific
31445,37.707,-120.698,California,Stanislaus,1.1447084,Pacific
31446,43.156,-89.881,Wisconsin,Iowa,1.0480028,East North Central
31447,35.245,-98.193,Oklahoma,Caddo,1.0156425,West South Central
31448,39.794,-77.368,Pennsylvania,Adams,1.0509357,Middle Atlantic
31449,45.553,-100.616,SouthDakota,Corson,1.0412661,West North Central
31450,41.739,-116.398,Nevada,Elko,1.0752759,Mountain
31451,33.812,-100.244,Texas,King,1.0114567,West South Central
31452,35.457,-96.994,Oklahoma,Pottawatomie,1.010925,West South Central
31453,43.186,-96.365,Iowa,Sioux,1.0513388,West North Central
31454,43.38,-105.305,Wyoming,Converse,1.0309759,Mountain
31455,46.309,-105.455,Montana,Custer,1.040989,Mountain
31456,35.473,-79.36,NorthCarolina,Moore,0.9633041,South Atlantic
31457,36.152,-103.098,NewMexico,Union,1.0297986,Mountain
31458,32.216,-105.671,NewMexico,Otero,1.0261906,Mountain
31459,43.659,-86.476,Michigan,Oceana,1.0090222,East North Central
31460,46.624,-114.065,Montana,Ravalli,1.0677615,Mountain
31461,36.138,-82.486,Tennessee,Unicoi,0.9499751,East South Central
31462,47.68,-118.904,Washington,Lincoln,1.0593007,Pacific
31463,37.151,-79.223,Virginia,Campbell,0.9677035,South Atlantic
31464,36.469,-120.803,California,San Benito,1.1456871,Pacific
31465,40.91,-81.762,Ohio,Wayne,1.0051643,East North Central
31466,39.371,-77.924,WestVirginia,Jefferson,1.0482118,South Atlantic
31467,42.216,-119.76,Oregon,Lake,1.0956998,Pacific
31468,29.552,-89.871,Louisiana,Plaquemines,0.9349009,West South Central
31469,34.461,-103.325,NewMexico,Curry,1.0257505,Mountain
31470,31.732,-105.479,Texas,Hudspeth,1.0239167,West South Central
31471,43.36,-93.493,Iowa,Worth,1.0569036,West North Central
31472,32.3,-96.182,Texas,Henderson,0.96345496,West South Central
31473,48.555,-107.166,Montana,Valley,1.0575173,Mountain
31474,38.526,-112.111,Utah,Sevier,1.0563424,Mountain
31475,39.131,-87.705,Illinois,Crawford,1.004333,East North Central
31476,41.101,-92.707,Iowa,Monroe,1.0464573,West North Central
31477,33.485,-103.095,NewMexico,Lea,1.0173962,Mountain
31478,39.493,-85.802,Indiana,Shelby,0.9917408,East North Central
31479,39.582,-101.046,Kansas,Rawlins,1.0307888,West North Central
31480,48.334,-93.271,Minnesota,Koochiching,1.0589792,West North Central
31481,35.952,-96.327,Oklahoma,Creek,1.0146147,West South Central
31482,47.692,-106.832,Montana,Garfield,1.0541663,Mountain
31483,45.398,-99.038,SouthDakota,Edmunds,1.0432879,West North Central
31484,42.775,-116.132,Idaho,Owyhee,1.0569065,Mountain
31485,31.833,-91.85,Louisiana,Catahoula,0.9588885,West South Central
31486,47.7,-109.295,Montana,Fergus,1.0729427,Mountain
31487,43.953,-101.717,SouthDakota,Jackson,1.0269965,West North Central
31488,33.198,-116.451,California,San Diego,1.1151844,Pacific
31489,45.703,-93.708,Minnesota,Mille Lacs,1.0917896,West North Central
31490,46.453,-106.279,Montana,Rosebud,1.0457593,Mountain
31491,34.083,-80.221,SouthCarolina,Lee,0.94579333,South Atlantic
31492,35.829,-86.886,Tennessee,Williamson,0.956275,East South Central
31493,30.908,-83.059,Georgia,Lowndes,0.9547756,South Atlantic
31494,38.325,-87.386,Indiana,Gibson,0.9889881,East North Central
31495,36.594,-111.65,Arizona,Coconino,1.0522269,Mountain
31496,30.341,-91.932,Louisiana,St. Martin,0.94711643,West South Central
31497,38.096,-101.491,Kansas,Kearny,1.0283314,West North Central
31498,47.508,-120.676,Washington,Chelan,1.0506812,Pacific
31499,40.977,-116.149,Nevada,Elko,1.087448,Mountain
31500,30.521,-89.291,Mississippi,Harrison,0.941262,East South Central
31501,32.552,-84.453,Georgia,Marion,0.9503182,South Atlantic
31502,45.515,-97.79,SouthDakota,Day,1.0507724,West North Central
31503,33.923,-99.857,Texas,Foard,1.0060374,West South Central
31504,45.523,-95.126,Minnesota,Stearns,1.0737092,West North Central
31505,33.008,-107.991,NewMexico,Grant,1.033271,Mountain
31506,28.711,-95.929,Texas,Matagorda,0.9420283,West South Central
31507,39.018,-116.549,Nevada,Nye,1.1095197,Mountain
31508,38.563,-99.144,Kansas,Rush,1.0288289,West North Central
31509,42.193,-123.756,Oregon,Josephine,1.1107633,Pacific
31510,38.678,-84.231,Kentucky,Pendleton,0.96982235,East South Central
31511,37.776,-103.965,Colorado,Otero,1.0320162,Mountain
31512,40.705,-112.96,Utah,Tooele,1.0612658,Mountain
31513,48.233,-93.112,Minnesota,Koochiching,1.0592886,West North Central
31514,29.505,-97.287,Texas,Gonzales,0.9479297,West South Central
31515,33.263,-88.516,Mississippi,Noxubee,0.9573328,East South Central
31516,42.9,-109.01,Wyoming,Fremont,1.0464132,Mountain
31517,29.943,-100.027,Texas,Edwards,0.9737307,West South Central
31518,34.505,-110.782,Arizona,Coconino,1.0066931,Mountain
31519,33.155,-107.493,NewMexico,Sierra,1.0334686,Mountain
31520,36.685,-114.026,Arizona,Mohave,1.0859227,Mountain
31521,45.641,-113.121,Montana,Beaverhead,1.0648746,Mountain
31522,41.019,-76.856,Pennsylvania,Northumberland,1.0298384,Middle Atlantic
31523,44.774,-116.817,Idaho,Washington,1.0595912,Mountain
31524,43.576,-96.064,Minnesota,Rock,1.0528524,West North Central
31525,37.606,-76.715,Virginia,King and Queen,1.043907,South Atlantic
31526,39.829,-92.629,Missouri,Macon,1.0339237,West North Central
31527,32.215,-102.715,Texas,Andrews,1.0092989,West South Central
31528,45.895,-122.434,Washington,Clark,1.0880692,Pacific
31529,44.328,-86.215,Michigan,Manistee,1.009138,East North Central
31530,28.808,-96.908,Texas,Victoria,0.94656444,West South Central
31531,43.487,-120.58,Oregon,Lake,1.0871905,Pacific
31532,30.198,-94.184,Texas,Hardin,0.9435482,West South Central
31533,36.357,-107.21,NewMexico,Rio Arriba,1.0368735,Mountain
31534,29.411,-95.559,Texas,Fort Bend,0.9387837,West South Central
31535,41.228,-97.523,Nebraska,Polk,1.0446621,West North Central
31536,33.708,-79.642,SouthCarolina,Williamsburg,0.9513175,South Atlantic
31537,43.932,-105.85,Wyoming,Campbell,1.0330316,Mountain
31538,45.411,-93.719,Minnesota,Sherburne,1.0965652,West North Central
31539,32.207,-89.137,Mississippi,Jasper,0.9612976,East South Central
31540,32.923,-100.192,Texas,Fisher,1.0007284,West South Central
31541,45.036,-95.288,Minnesota,Chippewa,1.071865,West North Central
31542,44.128,-72.868,Vermont,Washington,1.0634085,New England
31543,30.549,-102.19,Texas,Terrell,0.98864985,West South Central
31544,42.286,-103.947,Nebraska,Sioux,1.0315719,West North Central
31545,37.25,-102.8,Colorado,Baca,1.0326003,Mountain
31546,31.404,-86.161,Alabama,Coffee,0.9527067,East South Central
31547,37.031,-101.131,Kansas,Stevens,1.0278584,West North Central
31548,41.036,-97.227,Nebraska,Seward,1.0451887,West North Central
31549,34.569,-94.866,Oklahoma,Le Flore,0.98046964,West South Central
31550,36.803,-93.052,Missouri,Taney,1.0028664,West North Central
31551,40.114,-102.383,Colorado,Yuma,1.0304817,Mountain
31552,39.095,-87.142,Indiana,Greene,0.99543935,East North Central
31553,34.074,-85.924,Alabama,Etowah,0.9496182,East South Central
31554,48.217,-99.683,NorthDakota,Benson,1.0443442,West North Central
31555,40.594,-124.099,California,Humboldt,1.1230621,Pacific
31556,47.868,-95.906,Minnesota,Red Lake,1.0585515,West North Central
31557,41.069,-104.672,Wyoming,Laramie,1.0335115,Mountain
31558,30.683,-98.561,Texas,Llano,0.9648992,West South Central
31559,39.791,-116.067,Nevada,Eureka,1.1009347,Mountain
31560,40.35,-86.824,Indiana,Tippecanoe,1.012824,East North Central
31561,43.962,-70.09,Maine,Androscoggin,1.0759854,New England
31562,39.228,-87.693,Illinois,Clark,1.0052253,East North Central
31563,42.857,-82.521,Michigan,St. Clair,1.0222716,East North Central
31564,44.76,-88.63,Wisconsin,Shawano,0.98815453,East North Central
31565,32.019,-105.645,NewMexico,Otero,1.0252388,Mountain
31566,33.271,-88.645,Mississippi,Noxubee,0.95790446,East South Central
31567,35.783,-112.557,Arizona,Coconino,1.0533324,Mountain
31568,34.601,-113.891,Arizona,Mohave,1.0554888,Mountain
31569,42.644,-77.87,NewYork,Livingston,1.0307466,Middle Atlantic
31570,46.017,-103.662,NorthDakota,Bowman,1.0369023,West North Central
31571,35.107,-105.534,NewMexico,San Miguel,1.0389193,Mountain
31572,42.784,-94.116,Iowa,Humboldt,1.0507329,West North Central
31573,42.937,-92.008,Iowa,Fayette,1.0423965,West North Central
31574,36.455,-108.321,NewMexico,San Juan,1.0379498,Mountain
31575,34.964,-90.867,Arkansas,St. Francis,0.971454,West South Central
31576,38.13,-87.411,Indiana,Warrick,0.98798764,East North Central
31577,43.249,-78.764,NewYork,Niagara,1.0340799,Middle Atlantic
31578,43.283,-124.423,Oregon,Coos,1.0983299,Pacific
31579,40.68,-104.619,Colorado,Weld,1.0324776,Mountain
31580,43.268,-98.177,SouthDakota,Douglas,1.0444016,West North Central
31581,31.16,-84.542,Georgia,Miller,0.9559299,South Atlantic
31582,34.669,-111.89,Arizona,Yavapai,1.0032206,Mountain
31583,46.387,-105.788,Montana,Custer,1.0428836,Mountain
31584,41.854,-78.702,Pennsylvania,McKean,1.0265739,Middle Atlantic
31585,38.927,-76.178,Maryland,Queen Anne's,1.0499743,South Atlantic
31586,35.185,-112.55,Arizona,Yavapai,1.0349047,Mountain
31587,38.107,-95.084,Kansas,Anderson,1.017505,West North Central
31588,39.68,-113.995,Utah,Juab,1.0729686,Mountain
31589,41.245,-109.848,Wyoming,Sweetwater,1.0529975,Mountain
31590,36.088,-87.802,Tennessee,Humphreys,0.9649963,East South Central
31591,41.292,-75.276,Pennsylvania,Pike,1.0338956,Middle Atlantic
31592,38.63,-105.901,Colorado,Fremont,1.0304737,Mountain
31593,30.443,-102.307,Texas,Terrell,0.98880184,West South Central
31594,31.129,-91.637,Louisiana,Concordia,0.95303816,West South Central
31595,35.01,-82.167,SouthCarolina,Spartanburg,0.93497694,South Atlantic
31596,32.777,-93.861,Louisiana,Caddo,0.9672324,West South Central
31597,31.066,-99.204,Texas,McCulloch,0.9727465,West South Central
31598,41.822,-76.908,Pennsylvania,Tioga,1.027989,Middle Atlantic
31599,36.284,-80.262,NorthCarolina,Stokes,0.9644865,South Atlantic
31600,43.313,-115.849,Idaho,Elmore,1.0537567,Mountain
31601,31.129,-100.343,Texas,Tom Green,0.98196626,West South Central
31602,32.164,-98.996,Texas,Eastland,0.9796439,West South Central
31603,33.178,-97.871,Texas,Wise,0.9832704,West South Central
31604,33.584,-95.142,Texas,Red River,0.97446376,West South Central
31605,44.702,-122.858,Oregon,Linn,1.0882045,Pacific
31606,42.884,-94.263,Iowa,Humboldt,1.0522352,West North Central
31607,29.31,-95.313,Texas,Brazoria,0.9389915,West South Central
31608,46.498,-111.597,Montana,Broadwater,1.076161,Mountain
31609,47.319,-104.973,Montana,Dawson,1.0460299,Mountain
31610,35.298,-102.475,Texas,Oldham,1.0246074,West South Central
31611,46.841,-121.048,Washington,Yakima,1.0559428,Pacific
31612,30.278,-98.797,Texas,Gillespie,0.9648251,West South Central
31613,39.679,-120.431,California,Sierra,1.1275332,Pacific
31614,34.607,-105.599,NewMexico,Torrance,1.0386312,Mountain
31615,35.184,-105.813,NewMexico,Santa Fe,1.0395235,Mountain
31616,37.285,-80.306,Virginia,Montgomery,0.9785231,South Atlantic
31617,30.99,-103.236,Texas,Pecos,1.0052953,West South Central
31618,36.049,-95.517,Oklahoma,Wagoner,1.0099218,West South Central
31619,33.279,-101.253,Texas,Garza,1.0077304,West South Central
31620,31.506,-96.18,Texas,Freestone,0.95380384,West South Central
31621,34.264,-90.654,Mississippi,Coahoma,0.9673357,East South Central
31622,28.381,-98.607,Texas,McMullen,0.95781803,West South Central
31623,38.194,-78.815,Virginia,Augusta,1.0055637,South Atlantic
31624,48.935,-97.734,NorthDakota,Pembina,1.0488925,West North Central
31625,40.314,-83.785,Ohio,Logan,0.9929002,East North Central
31626,38.753,-78.525,Virginia,Shenandoah,1.0360457,South Atlantic
31627,38.701,-103.232,Colorado,Lincoln,1.0306246,Mountain
31628,42.86,-104.172,Wyoming,Niobrara,1.0290296,Mountain
31629,37.459,-121.462,California,Stanislaus,1.1676892,Pacific
31630,32.821,-89.467,Mississippi,Leake,0.96426684,East South Central
31631,43.114,-119.805,Oregon,Harney,1.0857877,Pacific
31632,42.547,-102.634,Nebraska,Sheridan,1.0279713,West North Central
31633,36.065,-91.326,Arkansas,Lawrence,0.98398846,West South Central
31634,43.826,-70.465,Maine,Cumberland,1.0755445,New England
31635,34.287,-102.911,Texas,Bailey,1.0195843,West South Central
31636,44.005,-107.554,Wyoming,Washakie,1.0419663,Mountain
31637,36.039,-110.429,Arizona,Navajo,1.0395074,Mountain
31638,32.39,-81.11,SouthCarolina,Jasper,0.9480753,South Atlantic
31639,48.06,-109.71,Montana,Chouteau,1.075265,Mountain
31640,42.397,-97.7,Nebraska,Pierce,1.0459872,West North Central
31641,37.659,-78.532,Virginia,Buckingham,0.98643154,South Atlantic
31642,41.792,-93.113,Iowa,Jasper,1.0443853,West North Central
31643,38.423,-102.921,Colorado,Kiowa,1.0311395,Mountain
31644,37.851,-102.583,Colorado,Prowers,1.0318421,Mountain
31645,43.623,-92.115,Minnesota,Fillmore,1.0562915,West North Central
31646,29.51,-96.669,Texas,Colorado,0.943492,West South Central
31647,42.085,-98.877,Nebraska,Garfield,1.0409179,West North Central
31648,48.836,-105.885,Montana,Daniels,1.0514097,Mountain
31649,45.067,-84.214,Michigan,Montmorency,1.0125657,East North Central
31650,44.282,-91.304,Wisconsin,Trempealeau,1.0615734,East North Central
31651,28.939,-100.097,Texas,Zavala,0.9683503,West South Central
31652,48.749,-108.541,Montana,Blaine,1.0658041,Mountain
31653,47.684,-116.734,Idaho,Kootenai,1.059196,Mountain
31654,39.513,-83.649,Ohio,Clinton,0.9783574,East North Central
31655,36.429,-80.641,NorthCarolina,Surry,0.96354336,South Atlantic
31656,37.945,-100.227,Kansas,Gray,1.0281821,West North Central
31657,45.357,-84.156,Michigan,Presque Isle,1.012682,East North Central
31658,46.496,-103.885,NorthDakota,Slope,1.0401036,West North Central
31659,47.38,-121.458,Washington,King,1.0428535,Pacific
31660,38.267,-107.955,Colorado,Ouray,1.0359445,Mountain
31661,42.426,-106.359,Wyoming,Carbon,1.0348915,Mountain
31662,45.108,-89.835,Wisconsin,Marathon,1.027332,East North Central
31663,36.345,-95.786,Oklahoma,Rogers,1.0151093,West South Central
31664,47.235,-111.145,Montana,Cascade,1.0820638,Mountain
31665,44.389,-91.604,Wisconsin,Buffalo,1.0691031,East North Central
31666,41.304,-115.956,Nevada,Elko,1.080917,Mountain
31667,29.852,-99.774,Texas,Real,0.97139996,West South Central
31668,45.823,-112.375,Montana,Silver Bow,1.0685242,Mountain
31669,29.288,-98.391,Texas,Bexar,0.95619184,West South Central
31670,46.638,-91.752,Wisconsin,Douglas,1.0657989,East North Central
31671,39.903,-108.403,Colorado,Rio Blanco,1.0388869,Mountain
31672,32.19,-90.805,Mississippi,Warren,0.9651157,East South Central
31673,44.536,-108.278,Wyoming,Big Horn,1.0474646,Mountain
31674,35.949,-103.213,NewMexico,Union,1.0300848,Mountain
31675,36.263,-89.141,Tennessee,Obion,0.9763955,East South Central
31676,31.948,-110.393,Arizona,Cochise,1.0102835,Mountain
31677,37.527,-85.823,Kentucky,Larue,0.9667487,East South Central
31678,46.899,-123.074,Washington,Thurston,1.0537713,Pacific
31679,46.304,-95.273,Minnesota,Otter Tail,1.0713131,West North Central
31680,33.562,-112.701,Arizona,Maricopa,0.97706825,Mountain
31681,40.059,-101.371,Nebraska,Dundy,1.0309191,West North Central
31682,48.416,-121.939,Washington,Skagit,1.0430768,Pacific
31683,33.54,-85.475,Alabama,Cleburne,0.9495901,East South Central
31684,44.946,-83.925,Michigan,Montmorency,1.0133092,East North Central
31685,37.094,-111.628,Utah,Kane,1.055836,Mountain
31686,27.869,-98.953,Texas,Webb,0.9610955,West South Central
31687,36.437,-90.757,Arkansas,Clay,0.99222714,West South Central
31688,45.034,-94.822,Minnesota,Kandiyohi,1.0794115,West North Central
31689,44.757,-105.209,Wyoming,Campbell,1.0309649,Mountain
31690,40.736,-101.573,Nebraska,Perkins,1.0308354,West North Central
31691,48.944,-96.07,Minnesota,Roseau,1.0552217,West North Central
31692,45.762,-115.402,Idaho,Idaho,1.0640193,Mountain
31693,40.821,-98.675,Nebraska,Hall,1.0382661,West North Central
31694,38.544,-83.831,Kentucky,Mason,0.9707783,East South Central
31695,34.359,-80.026,SouthCarolina,Darlington,0.9515843,South Atlantic
31696,41.597,-118.008,Nevada,Humboldt,1.0895318,Mountain
31697,36.381,-80.239,NorthCarolina,Stokes,0.9666856,South Atlantic
31698,40.733,-98.091,Nebraska,Hamilton,1.0395733,West North Central
31699,33.77,-114.08,Arizona,La Paz,1.0413009,Mountain
31700,40.678,-102.875,Colorado,Logan,1.0307429,Mountain
31701,32.252,-88.234,Alabama,Choctaw,0.9557544,East South Central
31702,35.153,-97.79,Oklahoma,Grady,1.0106156,West South Central
31703,42.043,-91.473,Iowa,Linn,1.0502571,West North Central
31704,29.91,-96.673,Texas,Fayette,0.9437491,West South Central
31705,35.396,-102.485,Texas,Oldham,1.0247861,West South Central
31706,43.731,-92.565,Minnesota,Mower,1.062797,West North Central
31707,31.777,-90.452,Mississippi,Copiah,0.9634104,East South Central
31708,38.546,-119.424,California,Mono,1.1310433,Pacific
31709,40.092,-121.483,California,Butte,1.1227385,Pacific
31710,40.772,-114.011,Utah,Tooele,1.066289,Mountain
31711,36.911,-88.389,Kentucky,Marshall,0.9782059,East South Central
31712,43.624,-102.599,SouthDakota,Oglala Lakota,1.0231707,West North Central
31713,38.815,-109.475,Utah,Grand,1.0422245,Mountain
31714,31.317,-82.222,Georgia,Pierce,0.9528588,South Atlantic
31715,31.698,-109.059,Arizona,Cochise,1.0257717,Mountain
31716,45.031,-70.418,Maine,Franklin,1.0762153,New England
31717,38.059,-83.921,Kentucky,Montgomery,0.96854395,East South Central
31718,35.913,-92.821,Arkansas,Searcy,0.9859128,West South Central
31719,42.374,-110.402,Wyoming,Sublette,1.0539871,Mountain
31720,32.358,-112.684,Arizona,Pima,0.9983089,Mountain
31721,34.278,-95.66,Oklahoma,Pushmataha,0.98680854,West South Central
31722,41.37,-109.579,Wyoming,Sweetwater,1.0511885,Mountain
31723,40.485,-112.315,Utah,Tooele,1.0597037,Mountain
31724,34.163,-109.38,Arizona,Apache,1.02431,Mountain
31725,41.885,-118.719,Nevada,Humboldt,1.0902101,Mountain
31726,45.163,-91.39,Wisconsin,Chippewa,1.0711342,East North Central
31727,44.028,-108.483,Wyoming,Washakie,1.0464679,Mountain
31728,42.762,-75.081,NewYork,Otsego,1.0391738,Middle Atlantic
31729,40.946,-117.033,Nevada,Humboldt,1.0940634,Mountain
31730,44.105,-106.186,Wyoming,Johnson,1.0349394,Mountain
31731,34.742,-86.894,Alabama,Limestone,0.94974786,East South Central
31732,39.405,-76.031,Maryland,Cecil,1.0469403,South Atlantic
31733,40.993,-105.831,Colorado,Larimer,1.032627,Mountain
31734,30.71,-95.677,Texas,Walker,0.94342124,West South Central
31735,41.491,-92.687,Iowa,Mahaska,1.0460421,West North Central
31736,35.456,-79.228,NorthCarolina,Lee,0.9652517,South Atlantic
31737,32.596,-87.422,Alabama,Perry,0.9529684,East South Central
31738,41.531,-88.567,Illinois,Kendall,1.0914809,East North Central
31739,42.153,-84.619,Michigan,Jackson,1.0139582,East North Central
31740,31.18,-103.381,Texas,Reeves,1.0067754,West South Central
31741,41.538,-107.69,Wyoming,Carbon,1.0384103,Mountain
31742,31.716,-87.652,Alabama,Clarke,0.9529044,East South Central
31743,36.044,-78.397,NorthCarolina,Franklin,0.9876368,South Atlantic
31744,42.072,-92.508,Iowa,Tama,1.0406452,West North Central
31745,47.397,-111.516,Montana,Cascade,1.0823407,Mountain
31746,27.197,-82.459,Florida,Sarasota,0.965489,South Atlantic
31747,40.224,-86.408,Indiana,Clinton,1.000874,East North Central
31748,46.339,-117.061,Washington,Asotin,1.0620241,Pacific
31749,42.416,-106.507,Wyoming,Carbon,1.0352639,Mountain
31750,48.307,-115.788,Montana,Lincoln,1.0613482,Mountain
31751,39.149,-92.806,Missouri,Howard,1.0254916,West North Central
31752,40.801,-92.432,Iowa,Davis,1.047388,West North Central
31753,43.176,-94.255,Iowa,Kossuth,1.0560174,West North Central
31754,34.151,-98.685,Oklahoma,Tillman,1.0035594,West South Central
31755,42.246,-114.897,Idaho,Twin Falls,1.0641682,Mountain
31756,41.869,-92.224,Iowa,Benton,1.0440354,West North Central
31757,34.915,-109.793,Arizona,Apache,1.0273399,Mountain
31758,44.985,-102.75,SouthDakota,Meade,1.0272965,West North Central
31759,44.842,-95.446,Minnesota,Renville,1.0688182,West North Central
31760,35.399,-86.405,Tennessee,Bedford,0.95089155,East South Central
31761,40.017,-99.645,Nebraska,Furnas,1.0320519,West North Central
31762,41.085,-87.596,Illinois,Kankakee,1.0818893,East North Central
31763,33.492,-102.965,Texas,Cochran,1.01679,West South Central
31764,48.355,-96.893,Minnesota,Marshall,1.0491877,West North Central
31765,41.01,-98.974,Nebraska,Buffalo,1.03796,West North Central
31766,31.401,-82.078,Georgia,Pierce,0.95238155,South Atlantic
31767,46.703,-120.655,Washington,Yakima,1.0600559,Pacific
31768,33.268,-98.392,Texas,Jack,0.9878343,West South Central
31769,41.993,-98.577,Nebraska,Wheeler,1.0417409,West North Central
31770,34.684,-110.954,Arizona,Coconino,1.009275,Mountain
31771,36.179,-89.42,Tennessee,Dyer,0.9769913,East South Central
31772,33.353,-109.492,Arizona,Greenlee,1.0171378,Mountain
31773,42.005,-112.866,Idaho,Oneida,1.060295,Mountain
31774,42.363,-109.497,Wyoming,Sublette,1.0497152,Mountain
31775,43.273,-73.819,NewYork,Warren,1.0567253,Middle Atlantic
31776,27.775,-98.708,Texas,Duval,0.9590863,West South Central
31777,28.293,-82.269,Florida,Pasco,0.966373,South Atlantic
31778,34.197,-108.059,NewMexico,Catron,1.036918,Mountain
31779,31.979,-88.646,Mississippi,Clarke,0.9571876,East South Central
31780,30.796,-94.169,Texas,Jasper,0.9472891,West South Central
31781,43.852,-112.301,Idaho,Jefferson,1.0574361,Mountain
31782,48.321,-119.34,Washington,Okanogan,1.0581676,Pacific
31783,33.781,-106.014,NewMexico,Lincoln,1.0352231,Mountain
31784,41.787,-86.317,Michigan,Berrien,1.0562885,East North Central
31785,29.348,-99.872,Texas,Uvalde,0.9676391,West South Central
31786,41.102,-87.886,Illinois,Kankakee,1.0841566,East North Central
31787,27.183,-80.764,Florida,Okeechobee,0.96164346,South Atlantic
31788,37.18,-85.185,Kentucky,Adair,0.9620011,East South Central
31789,34.083,-91.062,Arkansas,Desha,0.96858835,West South Central
31790,44.94,-95.755,Minnesota,Lac qui Parle,1.0652549,West North Central
31791,34.581,-91.16,Arkansas,Monroe,0.9706451,West South Central
31792,31.879,-104.858,Texas,Culberson,1.0240546,West South Central
31793,36.586,-76.59,Virginia,Suffolk,1.0258819,South Atlantic
31794,37.779,-77.936,Virginia,Goochland,1.0208226,South Atlantic
31795,42.871,-82.67,Michigan,St. Clair,1.0225328,East North Central
31796,31.889,-94.142,Texas,Shelby,0.95948225,West South Central
31797,45.808,-101.74,SouthDakota,Corson,1.0397135,West North Central
31798,32.328,-104.14,NewMexico,Eddy,1.0201774,Mountain
31799,46.413,-110.446,Montana,Meagher,1.0737256,Mountain
31800,28.601,-97.516,Texas,Goliad,0.9507615,West South Central
31801,31.759,-111.902,Arizona,Pima,1.006257,Mountain
31802,34.524,-102.14,Texas,Castro,1.0168262,West South Central
31803,42.628,-100.547,Nebraska,Cherry,1.0342444,West North Central
31804,34.04,-99.206,Texas,Wilbarger,1.0044773,West South Central
31805,41.814,-116.573,Nevada,Elko,1.0750244,Mountain
31806,41.436,-83.123,Ohio,Sandusky,1.0165796,East North Central
31807,45.855,-100.324,SouthDakota,Campbell,1.0426346,West North Central
31808,42.339,-102.909,Nebraska,Box Butte,1.0289607,West North Central
31809,33.181,-81.865,Georgia,Burke,0.94667614,South Atlantic
31810,35.576,-105.868,NewMexico,Santa Fe,1.0391518,Mountain
31811,41.498,-77.457,Pennsylvania,Lycoming,1.0353382,Middle Atlantic
31812,42.323,-84.288,Michigan,Jackson,1.0157126,East North Central
31813,35.655,-95.251,Oklahoma,Muskogee,1.0033877,West South Central
31814,36.231,-81.509,NorthCarolina,Watauga,0.9509279,South Atlantic
